Date,Close,High,Low,Open,Volume,Bid,Ask
2023-05-10,171.08151245117188,171.54480192353225,169.44521410372417,170.5492304195713,53724500,170.9959716949463,171.16705320739746
2023-05-11,171.26878356933594,172.0967844383617,169.71134476851833,171.36736154745756,49514700,171.1831491775513,171.3544179611206
2023-05-12,170.34092712402344,171.81167121139163,168.79119952450796,171.3773522647327,45533100,170.25575666046143,170.42609758758545
2023-05-15,169.84742736816406,170.97270170588305,169.25517137496644,170.92334452950067,37266700,169.76250365447999,169.93235108184814
2023-05-16,169.84742736816406,170.9035986466086,169.58091066505557,169.76845889829133,42110300,169.76250365447999,169.93235108184814
2023-05-17,170.45941162109375,170.69630196545663,168.21872838992437,169.4920742376562,57951600,170.3741819152832,170.5446413269043
2023-05-18,172.78890991210938,172.97645812210007,170.35081330561755,170.76538642479474,65496700,172.70251545715334,172.8753043670654
2023-05-19,172.8975067138672,174.11161490131875,172.68034719263906,174.11161490131875,55809500,172.81105796051025,172.98395546722412
2023-05-22,171.94989013671875,172.45331220735133,171.2095777379714,171.73273062815065,43570900,171.8639151916504,172.0358650817871
2023-05-23,169.34400939941406,171.1405082441651,169.06762727894406,170.89373741791002,50747300,169.25933739471438,169.42868140411375
2023-05-24,169.62034606933594,170.19285604024458,168.31740428792023,168.88003378894078,45143500,169.53553589630127,169.7051562423706
2023-05-25,170.75550842285156,171.65374258398057,169.47229739906246,170.18299842572435,56058300,170.67013066864016,170.84088617706297
2023-05-26,173.1640167236328,173.49963649375093,170.873991291327,171.08128541223243,54835000,173.077434715271,173.25059873199461
2023-05-30,175.00985717773438,176.67803022234617,174.28929064745816,174.6742524991613,55964400,174.92235224914552,175.09736210632323
2023-05-31,174.96051025390625,177.03339115324283,174.47683402760893,175.03947872320146,99625300,174.87302999877932,175.04799050903318
2023-06-01,177.76380920410156,177.79342049505456,174.64462268903534,175.40468096744894,68901800,177.67492729949953,177.8526911087036
2023-06-02,178.61268615722656,179.4319669478336,176.94451328757913,178.69165461361322,61996900,178.52337981414797,178.70199250030515
2023-06-05,177.26039123535156,182.56102285189482,175.7402747725204,180.27099781019854,121946500,177.1717610397339,177.34902143096923
2023-06-06,176.89517211914062,177.79340630920336,175.13815031318512,177.64534986625156,64848400,176.80672453308105,176.9836197052002
2023-06-07,175.5231475830078,178.86935913776645,175.02960596689772,176.135134367242,61944600,175.43538600921633,175.6109091567993
2023-06-08,178.2375946044922,178.5040961851235,175.16776569867469,175.60206959137867,50214900,178.14847580718995,178.32671340179442
2023-06-09,178.62257385253906,179.8761586114367,178.29683460490384,179.15559212759166,48900000,178.5332625656128,178.71188513946532
2023-06-12,181.41603088378906,181.51474523727245,178.63246384356634,178.92859184232086,54274900,181.32532286834717,181.50673889923095
2023-06-13,180.9422149658203,181.7713612206094,180.08345742062403,180.4388079672042,54929100,180.85174385833741,181.0326860733032
2023-06-14,181.57394409179688,182.00826309164242,179.668880824476,181.00143405215442,57462900,181.48315711975098,181.66473106384277
2023-06-15,183.60736083984375,184.1107829667957,181.40616927858855,181.58385210624687,65433200,183.51555715942385,183.69916452026365
2023-06-16,182.53143310546875,184.57470266619666,181.88983501651188,184.31805138125782,101256200,182.44016738891602,182.62269882202148
2023-06-20,182.62026977539062,183.69620198313194,182.02802885230534,182.02802885230534,49799100,182.52895964050293,182.71157991027832
2023-06-21,181.58383178710938,183.015099412311,180.23151756348105,182.51167734169172,49515700,181.49303987121584,181.6746237030029
2023-06-22,184.5845184326172,184.63387559426894,181.2975302809329,181.36663331958354,51245300,184.4922261734009,184.67681069183348
2023-06-23,184.26866149902344,185.13729942612093,182.6202345686034,183.1532678644832,53117000,184.17652716827394,184.36079582977294
2023-06-26,182.8769073486328,185.6209974197008,182.83741558637178,184.4167547195407,48088700,182.7854688949585,182.9683458023071
2023-06-27,185.630859375,185.9565986299679,183.27173119056016,183.48889069387212,50730800,185.53804394531252,185.72367480468748
2023-06-28,186.8054962158203,187.44709427325768,185.17681495512898,185.50253915791174,51216800,186.7120934677124,186.89889896392822
2023-06-29,187.14108276367188,187.61489349976054,186.49948476837957,186.6376758009822,46347300,187.04751222229004,187.2346533050537
2023-06-30,191.46453857421875,191.96794560784363,188.78953634841974,189.1547673916645,85213200,191.36880630493164,191.56027084350586
2023-07-03,189.97402954101562,191.37568580561538,189.28305928715224,191.27697146600818,31458200,189.87904252624512,190.06901655578613
2023-07-05,188.85861206054688,190.4872931571664,188.15777642969255,189.09551742767218,46920300,188.7641827545166,188.95304136657714
2023-07-06,189.33241271972656,189.53970680413252,186.75612514844465,187.3878577490578,45094300,189.23774651336672,189.4270789260864
2023-07-07,188.21697998046875,190.18128058071446,187.78267611051248,188.9375614178347,46815000,188.12287149047853,188.31108847045897
2023-07-10,186.1737823486328,187.5359621262765,184.6240543335807,186.81538047079187,59922200,186.08069545745852,186.2668692398071
2023-07-11,185.65060424804688,186.85484691926047,184.18972537508213,186.71665587805697,46638100,185.55777894592285,185.7434295501709
2023-07-12,187.3187713623047,189.22383458950753,186.0355602702456,187.22992243297554,60750200,187.22511197662354,187.41243074798584
2023-07-13,188.0788116455078,188.72042471252908,187.32863389417258,188.0393349477294,41342300,187.98477223968507,188.17285105133055
2023-07-14,188.22691345214844,188.71057462083735,187.18060758311253,187.77284851528793,41616200,188.13279999542237,188.3210269088745
2023-07-17,191.48423767089844,191.80997687013638,189.33238888669695,189.42122274239145,50520200,191.388495552063,191.57997978973387
2023-07-18,191.22760009765625,191.8198559679377,189.93452367795723,190.85251877072426,48288200,191.13198629760743,191.32321389770507
